iata_code,airport_name,city,country_code,country_name,airport_type,coordinates
PJC,Dr. Augusto Roberto Fuster Airport,Pedro Juan Caballero,PY,Paraguay,medium_airport,"-22.641427, -55.829993"
VMI,Doctor Juan Plate National Airport,Puerto Vallemi,PY,Paraguay,medium_airport,"-22.159371, -57.942395"
DIA,Doha International Airport,Doha,QA,Qatar,medium_airport,"25.261101, 51.565102"
DOH,Hamad International Airport,Doha,QA,Qatar,large_airport,"25.273056, 51.608056"
XJD,Al Udeid Air Base,Ar Rayyan,QA,Qatar,medium_airport,"25.1173000336, 51.3149986267"
RUN,Roland Garros Airport,Sainte-Marie,RE,Reunion,large_airport,"-20.890087, 55.518894"
ZSE,Pierrefonds Airport,Saint-Pierre,RE,Reunion,medium_airport,"-21.319362, 55.422506"
ARW,Arad International Airport,Arad,RO,Romania,medium_airport,"46.176601, 21.261999"
BAY,Maramureș International Airport,Tăuții-Măgherăuș,RO,Romania,medium_airport,"47.658444, 23.464445"
BBU,Bucharest Băneasa Aurel Vlaicu International Airport,Bucharest,RO,Romania,medium_airport,"44.503201, 26.1021"
BCM,Bacău George Enescu International  Airport,Bacău,RO,Romania,medium_airport,"46.5219, 26.910299"
CLJ,Cluj Avram Iancu International Airport,Cluj-Napoca,RO,Romania,medium_airport,"46.787425, 23.684292"
CND,Mihail Kogălniceanu International Airport,Mihail Kogălniceanu,RO,Romania,medium_airport,"44.362202, 28.4883"
CRA,Craiova International Airport,Craiova,RO,Romania,medium_airport,"44.3181, 23.888599"
CSB,Caransebeş Airport,Caransebeş,RO,Romania,medium_airport,"45.420142, 22.252507"
GHV,Brașov-Ghimbav International Airport,Brașov (Ghimbav),RO,Romania,medium_airport,"45.70558, 25.522871"
IAS,Iaşi Airport,Iaşi,RO,Romania,medium_airport,"47.180278, 27.620833"
OMR,Oradea International Airport,Oradea,RO,Romania,medium_airport,"47.025299072265625, 21.90250015258789"
OTP,Bucharest Henri Coandă International Airport,Otopeni,RO,Romania,large_airport,"44.572127, 26.103396"
SBZ,Sibiu International Airport,Sibiu,RO,Romania,medium_airport,"45.785841, 24.086666"
SCV,Suceava Stefan cel Mare Airport,Suceava,RO,Romania,medium_airport,"47.6875, 26.35409927368164"
SUJ,Satu Mare International Airport,Satu Mare,RO,Romania,medium_airport,"47.7033, 22.8857"
TCE,Tulcea Danube Delta Airport,Mihail Kogălniceanu,RO,Romania,medium_airport,"45.0625, 28.7143"
TGM,Târgu Mureş Transilvania International Airport,Recea,RO,Romania,medium_airport,"46.467701, 24.4125"
TSR,Timişoara Traian Vuia Airport,Timişoara,RO,Romania,medium_airport,"45.809898, 21.3379"
BEG,Belgrade Nikola Tesla Airport,Belgrade,RS,Serbia,large_airport,"44.818401, 20.309099"
BJY,Batajnica Air Base,Zemun,RS,Serbia,medium_airport,"44.935299, 20.2575"
INI,Niš Constantine the Great Airport,Niš,RS,Serbia,medium_airport,"43.337009, 21.85451"
KVO,Morava Airport,Kraljevo,RS,Serbia,medium_airport,"43.817519, 20.586662"
UZC,Ponikve Airport,Stapari,RS,Serbia,medium_airport,"43.898899, 19.697701"
AAQ,Anapa Vityazevo Airport,Krasnyi Kurgan,RU,Russia,medium_airport,"45.002102, 37.347301"
ABA,Abakan International Airport,Abakan,RU,Russia,medium_airport,"53.740002, 91.385002"
ACS,Achinsk Airport,Achinsk,RU,Russia,medium_airport,"56.269185, 90.57511"
ADH,Aldan Airport,Aldan,RU,Russia,small_airport,"58.60279846191406, 125.40899658203125"
AEM,Amgu Airport,Amgu,RU,Russia,small_airport,"45.84126, 137.673568"
AER,Sochi International Airport,Sochi,RU,Russia,large_airport,"43.449902, 39.9566"
AMV,Amderma Airport,Amderma,RU,Russia,medium_airport,"69.76329803466797, 61.556400299072266"
ARH,Talagi Airport,Archangelsk,RU,Russia,medium_airport,"64.60030364990234, 40.71670150756836"
ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Astrakhan,RU,Russia,medium_airport,"46.282843, 48.010511"
BAX,Barnaul Airport,Barnaul,RU,Russia,medium_airport,"53.363800048828125, 83.53849792480469"
BCX,Beloretsk Airport,Beloretsk,RU,Russia,small_airport,"53.938389, 58.340113"
BGN,Belaya Gora Airport,Belaya Gora,RU,Russia,medium_airport,"68.556227, 146.22784"
BGS,Boguchany Airport,Boguchany,RU,Russia,small_airport,"58.380615, 97.472336"
BKA,Baykit Airport,Baykit,RU,Russia,medium_airport,"61.676701, 96.355003"
BQG,Bogorodskoye Airport,Bogorodskoye,RU,Russia,small_airport,"52.381041, 140.449378"
BQJ,Batagay Airport,Batagay,RU,Russia,small_airport,"67.648003, 134.695007"
BQS,Ignatyevo Airport,Blagoveschensk,RU,Russia,medium_airport,"50.42539978027344, 127.41200256347656"
BTK,Bratsk Airport,Bratsk,RU,Russia,medium_airport,"56.370601654052734, 101.697998046875"
BVJ,Bovanenkovo Airport,Bovanenkovo,RU,Russia,medium_airport,"70.315278, 68.333611"
BVV,Burevestnik Airport,Kurilsk,RU,Russia,small_airport,"44.919998, 147.621994"
BWO,Balakovo Airport,Balakovo,RU,Russia,medium_airport,"51.858299, 47.745602"
BZK,Bryansk Airport,Bryansk,RU,Russia,medium_airport,"53.214199, 34.176399"
CEE,Cherepovets Airport,Cherepovets,RU,Russia,medium_airport,"59.273601532, 38.015800476100004"
CEK,Chelyabinsk Balandino Airport,Chelyabinsk,RU,Russia,medium_airport,"55.305801, 61.5033"
CKH,Chokurdakh Airport,Chokurdah,RU,Russia,medium_airport,"70.6231, 147.901993"
CKL,Chkalovskiy Air Base,Moscow,RU,Russia,medium_airport,"55.8783, 38.061699"
CSH,Solovki Airport,Solovetsky Islands,RU,Russia,small_airport,"65.029999, 35.733334"
CSY,Cheboksary Airport,Cheboksary,RU,Russia,medium_airport,"56.090302, 47.347301"
CYX,Cherskiy Airport,Cherskiy,RU,Russia,medium_airport,"68.7406005859375, 161.33799743652344"
CZR,Chara Airport,Chara,RU,Russia,small_airport,"56.913334, 118.269997"
DEE,Yuzhno-Kurilsk Mendeleyevo Airport,Yuzhno-Kurilsk,RU,Russia,small_airport,"43.961066, 145.684977"
DHG,Dalnegorsk Airport,Dalnegorsk,RU,Russia,small_airport,"44.558748, 135.490005"
DKS,Dikson Airport,Dikson,RU,Russia,medium_airport,"73.517807, 80.379669"
DLR,Dalnerechensk Airport,Dalnerechensk,RU,Russia,small_airport,"45.877949, 133.735822"
DME,Domodedovo International Airport,Moscow,RU,Russia,large_airport,"55.408798, 37.9063"
DPT,Deputatskiy Airport,Deputatskiy,RU,Russia,small_airport,"69.392503, 139.890012"
DYR,Ugolny Yuri Ryktheu Airport,Anadyr,RU,Russia,medium_airport,"64.734902, 177.740997"
EDN,Yedinka Airport,Yedinka,RU,Russia,small_airport,"47.178201, 138.657357"
EGO,Belgorod International Airport,Belgorod,RU,Russia,medium_airport,"50.643798828125, 36.5900993347168"
EIE,Yeniseysk Airport,Yeniseysk,RU,Russia,medium_airport,"58.474201, 92.112503"
EIK,Yeysk Airport,Yeysk,RU,Russia,medium_airport,"46.68, 38.21"
EKS,Shakhtyorsk Airport,Shakhtyorsk,RU,Russia,small_airport,"49.1903, 142.082993"
ERG,Yerbogachen Airport,Erbogachen,RU,Russia,small_airport,"61.2750015259, 108.029998779"
ESL,Elista Airport,Elista,RU,Russia,medium_airport,"46.3739013671875, 44.33089828491211"
ETL,Svetlaya Airport,Svetlaya,RU,Russia,small_airport,"46.541704, 138.321703"
EYA,Zeya Airport,Zeya,RU,Russia,small_airport,"53.687023, 127.090972"
EYK,Beloyarskiy Airport,,RU,Russia,medium_airport,"63.686901, 66.698601"
EZV,Berezovo Airport,,RU,Russia,medium_airport,"63.92100143432617, 65.03050231933594"
GDX,Sokol Airport,Magadan,RU,Russia,medium_airport,"59.9109992980957, 150.72000122070312"
GDZ,Gelendzhik Airport,Gelendzhik,RU,Russia,medium_airport,"44.5820926295, 38.0124807358"
GOJ,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,RU,Russia,medium_airport,"56.228254, 43.785197"
GOY,Tura Mountain Airport,Tura,RU,Russia,small_airport,"64.333511, 100.432892"
GRV,Grozny Airport,Grozny,RU,Russia,medium_airport,"43.388106, 45.699772"
GSV,Gagarin International Airport,Saratov,RU,Russia,large_airport,"51.712778, 46.171111"
GVN,Sovetskaya Gavan (Maygatka) Airport,Sovetskaya Gavan,RU,Russia,medium_airport,"48.925067, 140.035348"
GYG,Magan Airport,Magan,RU,Russia,medium_airport,"62.103484, 129.545288"
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,Russia,medium_airport,"61.0285, 69.086098"
HTA,Chita-Kadala International Airport,Chita,RU,Russia,medium_airport,"52.026299, 113.306"
HTG,Khatanga Airport,Khatanga,RU,Russia,medium_airport,"71.97810363769531, 102.49099731445312"
IAA,Igarka Airport,Igarka,RU,Russia,medium_airport,"67.437202, 86.621902"
IAR,Tunoshna Airport,Tunoshna,RU,Russia,small_airport,"57.560699, 40.157398"
IGT,Magas Airport,Sunzha,RU,Russia,medium_airport,"43.323268, 45.012568"
IJK,Izhevsk Airport,Izhevsk,RU,Russia,medium_airport,"56.82809829711914, 53.45750045776367"
IKS,Tiksi Airport,Tiksi,RU,Russia,medium_airport,"71.697700500488, 128.90299987793"
IKT,Irkutsk International Airport,Irkutsk,RU,Russia,medium_airport,"52.268002, 104.389"
INA,Inta Airport,Inta,RU,Russia,medium_airport,"66.053372, 60.105786"
IRM,Igrim Airport,,RU,Russia,small_airport,"63.200391, 64.440136"
ITU,Iturup Airport,Kurilsk,RU,Russia,small_airport,"45.256389, 147.95549"
IWA,Ivanovo South Airport,Ivanovo,RU,Russia,medium_airport,"56.93939971923828, 40.940799713134766"
JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,Russia,medium_airport,"56.7006, 47.904701"
KCK,Kirensk Airport,Kirensk,RU,Russia,small_airport,"57.773, 108.064"
KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,RU,Russia,medium_airport,"56.177584, 92.545881"
KDY,Typliy Klyuch Airport,Khandyga,RU,Russia,small_airport,"62.7890014648, 136.854995728"
KEJ,Kemerovo Airport,Kemerovo,RU,Russia,medium_airport,"55.27009963989258, 86.1072006225586"
KGD,Khrabrovo Airport,Kaliningrad,RU,Russia,medium_airport,"54.88999938964844, 20.592599868774414"
KGP,Kogalym International Airport,Kogalym,RU,Russia,medium_airport,"62.190399169921875, 74.53379821777344"
KHV,Khabarovsk Novy Airport,Khabarovsk,RU,Russia,medium_airport,"48.528338, 135.188588"
KJA,Krasnoyarsk International Airport,Krasnoyarsk,RU,Russia,large_airport,"56.173077, 92.492437"
KKQ,Krasnoselkup Airport,Krasnoselkup,RU,Russia,small_airport,"65.717, 82.455"
KLD,Migalovo Air Base,Tver,RU,Russia,medium_airport,"56.82469940185547, 35.7577018737793"
KLF,Grabtsevo Airport,Kaluga,RU,Russia,medium_airport,"54.5499992371, 36.3666687012"
KMW,Kostroma Sokerkino Airport,Kostroma,RU,Russia,medium_airport,"57.796902, 41.019402"
KNY,Kodinsk Airport,,RU,Russia,small_airport,"58.479401, 99.093903"
KPW,Keperveem Airport,Keperveem,RU,Russia,medium_airport,"67.845001, 166.139999"
KRO,Kurgan Airport,Kurgan,RU,Russia,medium_airport,"55.4753, 65.415604"
KRR,Krasnodar Pashkovsky International Airport,Krasnodar,RU,Russia,medium_airport,"45.034698, 39.170502"
KSZ,Kotlas Airport,Kotlas,RU,Russia,medium_airport,"61.235801696777344, 46.6974983215332"
KUF,Kurumoch International Airport,Samara,RU,Russia,large_airport,"53.504902, 50.164299"
KVK,Kirovsk-Apatity Airport,Apatity,RU,Russia,small_airport,"67.462851, 33.585294"
KVM,Markovo Airport,Markovo,RU,Russia,small_airport,"64.665446, 170.417626"
KVR,Kavalerovo Airport,Kavalerovo,RU,Russia,small_airport,"44.2726, 135.029"
KVX,Pobedilovo Airport,Kirov,RU,Russia,medium_airport,"58.503883, 49.347831"
KXD,Kondinskoye Airport,Kondinskoye,RU,Russia,small_airport,"59.655083, 67.430046"
KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,RU,Russia,medium_airport,"50.409000396728516, 136.9340057373047"
KYZ,Kyzyl Airport,Kyzyl,RU,Russia,medium_airport,"51.669399, 94.400597"
KZN,Kazan International Airport,Kazan,RU,Russia,large_airport,"55.606201, 49.278702"
LDG,Leshukonskoye Airport,Leshukonskoye,RU,Russia,small_airport,"64.8960037231, 45.7229995728"
LED,Pulkovo Airport,St. Petersburg,RU,Russia,large_airport,"59.800301, 30.262501"
LNX,Smolensk North Airport,Smolensk,RU,Russia,medium_airport,"54.824, 32.025"
LPK,Lipetsk Airport,Lipetsk,RU,Russia,medium_airport,"52.70280075073242, 39.53779983520508"
MCX,Makhachkala Uytash International Airport,Makhachkala,RU,Russia,medium_airport,"42.816799, 47.652302"
MJY,Motygino Airport,Motygino,RU,Russia,small_airport,"58.180921, 94.745272"
MJZ,Mirny Airport,Mirny,RU,Russia,medium_airport,"62.534698486328125, 114.03900146484375"
MMK,Murmansk Airport,Murmansk,RU,Russia,medium_airport,"68.78170013427734, 32.75080108642578"
MQF,Magnitogorsk International Airport,Magnitogorsk,RU,Russia,medium_airport,"53.39310073852539, 58.755699157714844"
MQJ,Moma Airport,Khonuu,RU,Russia,medium_airport,"66.450861, 143.261551"
MRV,Mineralnyye Vody Airport,Mineralnyye Vody,RU,Russia,medium_airport,"44.225101470947266, 43.08190155029297"
NAL,Nalchik Airport,Nalchik,RU,Russia,medium_airport,"43.512901306152344, 43.636600494384766"
NBC,Begishevo Airport,Nizhnekamsk,RU,Russia,medium_airport,"55.564701, 52.092499"
NEI,Terney Airport,Terney,RU,Russia,small_airport,"45.0825, 136.5912"
NER,Chulman Airport,Neryungri,RU,Russia,medium_airport,"56.913898468018, 124.91400146484"
NFG,Nefteyugansk Airport,Nefteyugansk,RU,Russia,medium_airport,"61.108299, 72.650002"
NGK,Nogliki Airport,Nogliki,RU,Russia,small_airport,"51.783955, 143.141785"
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,Russia,medium_airport,"60.949299, 76.483597"
NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,Russia,medium_airport,"53.154999, 140.649994"
NNM,Naryan Mar Airport,Naryan Mar,RU,Russia,medium_airport,"67.639999, 53.121899"
NOI,Krymsk Air Base,Krymsk,RU,Russia,medium_airport,"44.962905, 37.999071"
NOJ,Noyabrsk Airport,Noyabrsk,RU,Russia,medium_airport,"63.18330001831055, 75.2699966430664"
NOZ,Spichenkovo Airport,Novokuznetsk,RU,Russia,medium_airport,"53.811401, 86.877197"
NSK,Norilsk-Alykel Airport,Norilsk,RU,Russia,medium_airport,"69.31109619140625, 87.33219909667969"
NUX,Novy Urengoy Airport,Novy Urengoy,RU,Russia,medium_airport,"66.06939697265625, 76.52030181884766"
NYA,Nyagan Airport,Nyagan,RU,Russia,medium_airport,"62.110001, 65.614998"
NYM,Nadym Airport,Nadym,RU,Russia,medium_airport,"65.48090362548828, 72.69889831542969"
NYR,Nyurba Airport,Nyurba,RU,Russia,small_airport,"63.296703, 118.341953"
NZG,Nizhneangarsk International Airport,Nizhneangarsk,RU,Russia,small_airport,"55.8008, 109.595001"
ODO,Bodaybo Airport,Bodaybo,RU,Russia,small_airport,"57.866100311299995, 114.242996216"
OGZ,Vladikavkaz Beslan International Airport,Beslan,RU,Russia,medium_airport,"43.205101, 44.606602"
OHH,Okha Airport,Okha,RU,Russia,small_airport,"53.516446, 142.881426"
OHO,Okhotsk Airport,Okhotsk,RU,Russia,medium_airport,"59.410065, 143.056503"
OKT,Oktyabrskiy Airport,Kzyl-Yar,RU,Russia,small_airport,"54.439999, 53.388302"
OLZ,Olyokminsk Airport,Olyokminsk,RU,Russia,medium_airport,"60.401833, 120.476094"
OMS,Omsk Central Airport,Omsk,RU,Russia,medium_airport,"54.96699905395508, 73.31050109863281"
ONK,Olenyok Airport,Olenyok,RU,Russia,small_airport,"68.514999, 112.480003"
OSF,Ostafyevo International Airport,Moscow,RU,Russia,medium_airport,"55.511667, 37.507222"
OSW,Orsk Airport,Orsk,RU,Russia,medium_airport,"51.072498, 58.5956"
OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,Russia,large_airport,"55.019756, 82.618675"
OVS,Sovetskiy Airport,Sovetskiy,RU,Russia,medium_airport,"61.326622009277344, 63.60191345214844"
PEE,Perm International Airport,Perm,RU,Russia,medium_airport,"57.914501, 56.021198"
PES,Petrozavodsk Airport,Petrozavodsk,RU,Russia,medium_airport,"61.88520050048828, 34.154701232910156"
PEX,Pechora Airport,Pechora,RU,Russia,medium_airport,"65.121101, 57.130798"
PEZ,Penza Airport,Penza,RU,Russia,medium_airport,"53.110599517822266, 45.02109909057617"
PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU,Russia,medium_airport,"53.16764, 158.451863"
PKV,Pskov Airport,Pskov,RU,Russia,medium_airport,"57.78390121459961, 28.395599365234375"
PVS,Provideniya Bay Airport,Chukotka,RU,Russia,medium_airport,"64.37809753417969, -173.2429962158203"
PWE,Pevek Airport,Apapelgino,RU,Russia,medium_airport,"69.783302, 170.597"
PYJ,Polyarny Airport,Yakutia,RU,Russia,medium_airport,"66.400398, 112.029999"
REN,Orenburg Central Airport,Orenburg,RU,Russia,medium_airport,"51.795799255371094, 55.45669937133789"
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,RU,Russia,medium_airport,"51.969204, 85.836539"
RMZ,Remezov Airport,Tobolsk,RU,Russia,medium_airport,"58.058427, 68.348801"
ROV,Platov International Airport,Rostov-on-Don,RU,Russia,large_airport,"47.493888, 39.924722"
RYB,Staroselye Airport,Rybinsk,RU,Russia,medium_airport,"58.104198, 38.929401"
RZH,Preobrazheniye Airport,Preobrazheniye,RU,Russia,small_airport,"42.921698, 133.904438"
SBT,Sabetta International Airport,Sabetta,RU,Russia,medium_airport,"71.219167, 72.052222"
SCW,Syktyvkar Airport,Syktyvkar,RU,Russia,medium_airport,"61.64699935913086, 50.84510040283203"
SEK,Srednekolymsk Airport,Srednekolymsk,RU,Russia,medium_airport,"67.4805, 153.7364"
SES,Svetlogorsk Airport,Svetlogorsk,RU,Russia,medium_airport,"66.839996, 88.403336"
SGC,Surgut Airport,Surgut,RU,Russia,medium_airport,"61.34370040893555, 73.40180206298828"
SKX,Saransk Airport,Saransk,RU,Russia,medium_airport,"54.12512969970703, 45.212257385253906"
SLY,Salekhard Airport,Salekhard,RU,Russia,medium_airport,"66.5907974243164, 66.61100006103516"
STW,Stavropol Shpakovskoye Airport,Stavropol,RU,Russia,medium_airport,"45.10919952392578, 42.11280059814453"
SUK,Sakkyryr Airport,Batagay-Alyta,RU,Russia,small_airport,"67.792, 130.394"
SUY,Suntar Airport,Suntar,RU,Russia,small_airport,"62.185001373291, 117.63500213623"
SVO,Sheremetyevo International Airport,Moscow,RU,Russia,large_airport,"55.972599, 37.4146"
SVX,Koltsovo Airport,Yekaterinburg,RU,Russia,large_airport,"56.743099212646, 60.802700042725"
SWT,Strezhevoy Airport,Strezhevoy,RU,Russia,medium_airport,"60.7094, 77.660004"
SWV,Severo-Evensk Airport,Evensk,RU,Russia,medium_airport,"61.921786, 159.229059"
SYS,Saskylakh Airport,Saskylakh,RU,Russia,medium_airport,"71.927902, 114.080002"
TBW,Donskoye Airport,Tambov,RU,Russia,medium_airport,"52.806099, 41.4828"
TGK,Taganrog Yuzhny Airport,Taganrog,RU,Russia,medium_airport,"47.1983333, 38.8491667"
TGP,Podkamennaya Tunguska Airport,Bor,RU,Russia,medium_airport,"61.589699, 89.994003"
THX,Turukhansk Airport,Turukhansk,RU,Russia,small_airport,"65.797203, 87.935303"
TJM,Roshchino International Airport,Tyumen,RU,Russia,medium_airport,"57.16833, 65.31611"
TKM,Taksimo Airport,Taksimo,RU,Russia,small_airport,"56.361668, 114.93"
TLK,Talakan Airport,Talakan Oil Field,RU,Russia,small_airport,"59.876389, 111.044444"
TLY,Plastun Airport,Plastun,RU,Russia,small_airport,"44.814999, 136.292007"
TOF,Bogashevo Airport,Tomsk,RU,Russia,medium_airport,"56.380298614502, 85.208297729492"
TOX,Tobolsk Airport,Tobolsk,RU,Russia,small_airport,"58.135799, 68.231903"
TQL,Tarko-Sale Airport,Tarko-Sale,RU,Russia,small_airport,"64.930485, 77.811295"
TYA,Klokovo Air Base,Tula,RU,Russia,small_airport,"54.239, 37.6"
TYD,Tynda Airport,Tynda,RU,Russia,small_airport,"55.284936, 124.77901"
UCT,Ukhta Airport,Ukhta,RU,Russia,medium_airport,"63.566898, 53.804699"
UEN,Urengoy Airport,Urengoy,RU,Russia,small_airport,"65.9599990845, 78.43699646"
UFA,Ufa International Airport,Ufa,RU,Russia,large_airport,"54.557498931885, 55.874401092529"
UHS,Aleksandrovsk-Sakhalinskiy Airport,Aleksandrovsk-Sakhalinskiy,RU,Russia,small_airport,"50.877144, 142.17561"
UIK,Ust-Ilimsk Airport,Ust-Ilimsk,RU,Russia,small_airport,"58.136101, 102.565002"
UKG,Ust-Kuyga Airport,Ust-Kuyga,RU,Russia,small_airport,"70.011002, 135.645004"
UKX,Ust-Kut Airport,Ust-Kut,RU,Russia,medium_airport,"56.856701, 105.730003"
ULK,Lensk Airport,Lensk,RU,Russia,medium_airport,"60.7206001282, 114.825996399"
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU,Russia,medium_airport,"54.268299, 48.2267"
ULY,Ulyanovsk East Airport,Cherdakly,RU,Russia,medium_airport,"54.401001, 48.8027"
UMS,Ust-Maya Airport,Ust-Maya,RU,Russia,small_airport,"60.356998443604, 134.43499755859"
URJ,Uray Airport,Uray,RU,Russia,medium_airport,"60.103298, 64.826698"
URS,Kursk East Airport,Kursk,RU,Russia,medium_airport,"51.7505989074707, 36.29560089111328"
USK,Usinsk Airport,Usinsk,RU,Russia,medium_airport,"66.0047, 57.367199"
USR,Ust-Nera Airport,Ust-Nera,RU,Russia,medium_airport,"64.550003, 143.115005"
UTS,Ust-Tsylma Airport,Ust-Tsylma,RU,Russia,medium_airport,"65.437294, 52.200336"
UUA,Bugulma Airport,Bugulma,RU,Russia,medium_airport,"54.641184, 52.800229"
UUD,Baikal International Airport,Ulan Ude,RU,Russia,medium_airport,"51.808614, 107.439652"
UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-Sakhalinsk,RU,Russia,medium_airport,"46.885461, 142.717466"
VAQ,Vanavara Airport,Vanavara,RU,Russia,medium_airport,"60.356229, 102.309641"
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU,Russia,medium_airport,"60.373299, 93.011703"
